,Election_Type,State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Age,District_Name
0,GE,Andaman & Nicobar Islands,5,1,1971,3.0,0,2,1,K .R. GANESH,M,INC,27373,,44525,63122.0,A AND N ISLANDS,GEN,,5,70.54,61.48,no,17333,38.93,2.27,GEAN17961,,3482,True,2,INC,3482.0,ANDAMAN NICOBAR,False,True,2,False,True,True,,
1,GE,Andaman & Nicobar Islands,5,1,1971,3.0,0,2,2,P. K. S. PRASAD,M,IND,10040,,44525,63122.0,A AND N ISLANDS,GEN,,5,70.54,22.55,no,5220,11.72,2.27,GEAN20528,,10809,True,1,,,,,,0,False,False,False,,
2,GE,Andaman & Nicobar Islands,5,1,1971,3.0,0,2,3,RAMESH CHANDRA MUZUMDAR,M,IND,4820,,44525,63122.0,A AND N ISLANDS,GEN,,5,70.54,10.83,yes,3664,8.23,2.27,GEAN20527,,10809,True,1,,,,,,0,False,False,False,,
3,GE,Andaman & Nicobar Islands,5,1,1971,3.0,0,2,4,PABITRA KUMAR BISWAS,M,IND,1156,,44525,63122.0,A AND N ISLANDS,GEN,,5,70.54,2.6,yes,20,0.04,2.27,GEAN20526,,10809,True,1,,,,,,0,False,False,False,,
4,GE,Andaman & Nicobar Islands,5,1,1971,3.0,0,2,5,SAMAR SOM,M,IND,1136,,44525,63122.0,A AND N ISLANDS,GEN,,5,70.54,2.55,yes,0,0.0,2.27,GEAN20530,,10809,True,1,,,,,,0,False,False,False,,
5,GE,Andaman & Nicobar Islands,6,1,1977,3.0,0,3,1,MANORANJAN BHAKTA,M,INC,35400,GEN,60568,85308.0,ANDAMAN & NICOBAR ISLANDS,GEN,,2,71.0,58.45,no,10232,16.89,1.96,GEAN23680,,3482,True,1,,,,,,1,False,False,False,,
6,GE,Andaman & Nicobar Islands,6,1,1977,3.0,0,3,2,K.R. GANESH,M,IND,25168,,60568,85308.0,ANDAMAN & NICOBAR ISLANDS,GEN,,2,71.0,41.55,no,0,0.0,1.96,GEAN23679,,10809,True,1,,,,,,0,False,False,False,,
7,GE,Andaman & Nicobar Islands,7,1,1980,1.0,0,3,1,MANORANJAN BHAKTA,M,INC(I),42046,GEN,78899,96084.0,ANDAMAN & NICOBAR ISLANDS,GEN,,10,82.11,53.29,no,26032,32.99,2.78,GEAN23680,,3482,True,2,INC,3482.0,ANDAMAN & NICOBAR ISLANDS,True,True,2,False,True,True,,
8,GE,Andaman & Nicobar Islands,7,1,1980,1.0,0,3,2,P.K.S. PRASAD,M,CPM,16014,,78899,96084.0,ANDAMAN & NICOBAR ISLANDS,GEN,,10,82.11,20.3,no,158,0.2,2.78,GEAN26158,,14635,True,1,,,,,,0,False,False,False,,
9,GE,Andaman & Nicobar Islands,7,1,1980,1.0,0,3,3,K. KANDA SWAMY,M,IND,15856,,78899,96084.0,ANDAMAN & NICOBAR ISLANDS,GEN,,10,82.11,20.1,no,13822,17.52,2.78,GEAN26156,,10809,True,1,,,,,,0,False,False,False,,
10,GE,Andaman & Nicobar Islands,7,1,1980,1.0,0,3,4,SAMAR CHOUDHURY,M,JNP,2034,,78899,96084.0,ANDAMAN & NICOBAR ISLANDS,GEN,,10,82.11,2.58,yes,911,1.15,2.78,GEAN26153,,4406,True,1,,,,,,0,False,False,False,,
11,GE,Andaman & Nicobar Islands,7,1,1980,1.0,0,3,5,KARPU SWAMY,M,IND,1123,,78899,96084.0,ANDAMAN & NICOBAR ISLANDS,GEN,,10,82.11,1.42,yes,406,0.51,2.78,GEAN26151,,10809,True,1,,,,,,0,False,False,False,,
12,GE,Andaman & Nicobar Islands,7,1,1980,1.0,0,3,6,RAJENDER LALL SAHA,M,JNP(S),717,,78899,96084.0,ANDAMAN & NICOBAR ISLANDS,GEN,,10,82.11,0.91,yes,247,0.31,2.78,GEAN26152,,15079,True,1,,,,,,0,False,False,False,,
13,GE,Andaman & Nicobar Islands,7,1,1980,1.0,0,3,7,K.N. RAJU,M,IND,470,,78899,96084.0,ANDAMAN & NICOBAR ISLANDS,GEN,,10,82.11,0.6,yes,65,0.08,2.78,GEAN26157,,10809,True,1,,,,,,0,False,False,False,,
14,GE,Andaman & Nicobar Islands,7,1,1980,1.0,0,3,8,KANNU CHEMY,M,IND,405,,78899,96084.0,ANDAMAN & NICOBAR ISLANDS,GEN,,10,82.11,0.51,yes,280,0.35,2.78,GEAN26155,,10809,True,1,,,,,,0,False,False,False,,
15,GE,Andaman & Nicobar Islands,7,1,1980,1.0,0,3,9,ALAGIRI SWAMY,M,IND,125,,78899,96084.0,ANDAMAN & NICOBAR ISLANDS,GEN,,10,82.11,0.16,yes,16,0.02,2.78,GEAN26149,,10809,True,1,,,,,,0,False,False,False,,
16,GE,Andaman & Nicobar Islands,7,1,1980,1.0,0,3,10,RAMESH MAZUMDAR,M,IND,109,,78899,96084.0,ANDAMAN & NICOBAR ISLANDS,GEN,,10,82.11,0.14,yes,0,0.0,2.78,GEAN26154,,10809,True,1,,,,,,0,False,False,False,,
17,GE,Andhra Pradesh,5,1,1971,3.0,0,2,1,RAJAGOPALARAO BODEPALLI,M,INC,233171,,335617,509486.0,SRIKAKULAM,GEN,,3,65.87,69.48,no,137461,40.96,1.79,GEAP20533,,3482,True,2,INC,3482.0,SRIKAKULAM,True,True,2,False,False,False,,
18,GE,Andhra Pradesh,5,1,1971,3.0,0,2,2,N. G. RANGA,M,SWA,95710,,335617,509486.0,SRIKAKULAM,GEN,,3,65.87,28.52,no,88974,26.51,1.79,GEAP18134,,12923,True,3,SWA,12923.0,SRIKAKULAM,True,True,1,False,True,True,,
19,GE,Andhra Pradesh,5,1,1971,3.0,0,2,3,S. VANAJANABHAM,M,IND,6736,,335617,509486.0,SRIKAKULAM,GEN,,3,65.87,2.01,yes,0,0.0,1.79,GEAP20531,,10809,True,1,,,,,,0,False,False,False,,
20,GE,Andhra Pradesh,5,2,1971,3.0,0,2,1,BIDDIKA SATYANNARAYANA,M,INC,190975,,258699,517345.0,PARAVATHIPURAM,ST,,3,50.01,73.82,no,152128,58.81,1.75,GEAP20535,,3482,True,3,INC,3482.0,PARVATHIPURAM,False,True,2,False,False,True,,
21,GE,Andhra Pradesh,5,2,1971,3.0,0,2,2,NARASIMHARO VISWASARAI,M,SWA,38847,,258699,517345.0,PARAVATHIPURAM,ST,,3,50.01,15.02,yes,9970,3.85,1.75,GEAP20536,,12923,True,1,,,,,,0,False,False,False,,
22,GE,Andhra Pradesh,5,2,1971,3.0,0,2,3,BIDDIKI LAKSHMINARAYANA,M,CPI,28877,,258699,517345.0,PARAVATHIPURAM,ST,,3,50.01,11.16,yes,0,0.0,1.75,GEAP20534,,2444,True,1,,,,,,0,False,False,False,,
23,GE,Andhra Pradesh,5,3,1971,3.0,0,2,1,KARRI NARAYANA RAO,M,INC,223043,,263917,509133.0,BOBBILI,GEN,,2,51.84,84.51,no,182169,69.03,1.37,GEAP17942,,3482,True,3,INC,3482.0,BOBBILI,True,True,2,False,True,True,,
24,GE,Andhra Pradesh,5,3,1971,3.0,0,2,2,ROUTHU CHANDRASEKHARA RAO,M,SWA,40874,,263917,509133.0,BOBBILI,GEN,,2,51.84,15.49,yes,0,0.0,1.37,GEAP20537,,12923,True,1,,,,,,0,False,False,False,,
25,GE,Andhra Pradesh,5,4,1971,3.0,0,2,1,P. V. G. RAJU,M,IND,184464,,320085,560021.0,VISAKHAPATNAM,GEN,,3,57.16,57.63,no,67188,20.99,2.17,GEAP20539,,10809,True,1,,,,,,1,False,False,False,,
26,GE,Andhra Pradesh,5,4,1971,3.0,0,2,2,TENNETI VISWANATHAM,M,IND,117276,,320085,560021.0,VISAKHAPATNAM,GEN,,3,57.16,36.64,no,98931,30.91,2.17,GEAP18018,,10809,True,2,IND,10809.0,VISAKHAPATNAM,True,True,1,False,True,True,,
27,GE,Andhra Pradesh,5,4,1971,3.0,0,2,3,S. N. PATRUDU,M,IND,18345,,320085,560021.0,VISAKHAPATNAM,GEN,,3,57.16,5.73,yes,0,0.0,2.17,GEAP20540,,10809,True,1,,,,,,0,False,False,False,,
28,GE,Andhra Pradesh,5,5,1971,3.0,0,2,1,B. RADHABAI ANANDA RAO,F,INC,115367,,197066,501947.0,BHADRACHALAM,ST,,6,39.26,58.54,no,68048,34.53,2.5,GEAP17982,,3482,True,2,INC,3482.0,BHADRACHALAM,True,True,2,False,True,True,,
29,GE,Andhra Pradesh,5,5,1971,3.0,0,2,2,NUPA BOJJI,M,CPI,47319,,197066,501947.0,BHADRACHALAM,ST,,6,39.26,24.01,no,37869,19.22,2.5,GEAP20428,,2444,True,1,,,,,,0,False,False,False,,
30,GE,Andhra Pradesh,5,5,1971,3.0,0,2,3,PUJARI BALARAJU,M,IND,9450,,197066,501947.0,BHADRACHALAM,ST,,6,39.26,4.8,yes,153,0.08,2.5,GEAP20426,,10809,True,2,CPI,2444.0,NARSIPATNAM,False,False,0,False,False,False,,
31,GE,Andhra Pradesh,5,5,1971,3.0,0,2,4,MIRTIWADA PEDABBAI,M,IND,9297,,197066,501947.0,BHADRACHALAM,ST,,6,39.26,4.72,yes,753,0.38,2.5,GEAP20427,,10809,True,1,,,,,,0,False,False,False,,
32,GE,Andhra Pradesh,5,5,1971,3.0,0,2,5,P. VANI RAMANA RAO,F,NCO,8544,,197066,501947.0,BHADRACHALAM,ST,,6,39.26,4.34,yes,1455,0.74,2.5,GEAP20424,,3805,True,1,,,,,,0,False,False,False,,
33,GE,Andhra Pradesh,5,5,1971,3.0,0,2,6,KARAM BAPANNA DORA,M,IND,7089,,197066,501947.0,BHADRACHALAM,ST,,6,39.26,3.6,yes,0,0.0,2.5,GEAP20425,,10809,True,2,SWA,12923.0,NARSIPATNAM,False,False,0,False,False,False,,
34,GE,Andhra Pradesh,5,6,1971,3.0,0,2,1,S. R. A. S. APPALUANIDU,M,INC,215209,,311610,555995.0,ANAKAPALLI,GEN,,4,56.05,69.06,no,146094,46.88,1.89,GEAP23460,,3482,True,1,,,,,,1,False,False,False,,
35,GE,Andhra Pradesh,5,6,1971,3.0,0,2,2,V. V. RAMANA,M,SWA,69115,,311610,555995.0,ANAKAPALLI,GEN,,4,56.05,22.18,no,53646,17.22,1.89,GEAP15965,,12923,True,3,SWA,12923.0,ANAKAPALLI,True,True,0,False,False,True,,
36,GE,Andhra Pradesh,5,6,1971,3.0,0,2,3,PUVVADA VENKATESWARA RAO,M,IND,15469,,311610,555995.0,ANAKAPALLI,GEN,,4,56.05,4.96,yes,3652,1.17,1.89,GEAP20429,,10809,True,1,,,,,,0,False,False,False,,
37,GE,Andhra Pradesh,5,6,1971,3.0,0,2,4,K. V. RAMESAM,M,IND,11817,,311610,555995.0,ANAKAPALLI,GEN,,4,56.05,3.79,yes,0,0.0,1.89,GEAP20432,,10809,True,1,,,,,,0,False,False,False,,
38,GE,Andhra Pradesh,5,7,1971,3.0,0,2,1,M. S. SANJEEVI RAO,M,INC,313060,,357923,566461.0,KAKINADA,GEN,,5,63.19,87.47,no,292926,81.84,1.3,GEAP20322,,3482,True,1,,,,,,1,False,False,False,,
39,GE,Andhra Pradesh,5,7,1971,3.0,0,2,2,P. V. N. RAJU,M,BJS,20134,,357923,566461.0,KAKINADA,GEN,,5,63.19,5.63,yes,700,0.2,1.3,GEAP20319,,4152,True,1,,,,,,0,False,False,False,,
40,GE,Andhra Pradesh,5,7,1971,3.0,0,2,3,C. V. K. RAO,M,IND,19434,,357923,566461.0,KAKINADA,GEN,,5,63.19,5.43,yes,15017,4.2,1.3,GEAP20321,,10809,True,1,,,,,,0,False,False,False,,
41,GE,Andhra Pradesh,5,7,1971,3.0,0,2,4,SATHIRAJU MUMMIDI,M,IND,4417,,357923,566461.0,KAKINADA,GEN,,5,63.19,1.23,yes,3539,0.99,1.3,GEAP20323,,10809,True,1,,,,,,0,False,False,False,,
42,GE,Andhra Pradesh,5,7,1971,3.0,0,2,5,BHAVARAJU SURYA BHASKARA RAO,M,IND,878,,357923,566461.0,KAKINADA,GEN,,5,63.19,0.25,yes,0,0.0,1.3,GEAP20320,,10809,True,1,,,,,,0,False,False,False,,
43,GE,Andhra Pradesh,5,8,1971,3.0,0,2,1,S. B. P. PATTABHI RAMARAO,M,INC,250124,,387240,575708.0,RAJAHMUNDRY,GEN,,7,67.26,64.59,no,196482,50.74,2.13,GEAP20328,,3482,True,1,,,,,,1,False,False,False,,
44,GE,Andhra Pradesh,5,8,1971,3.0,0,2,2,PRABHAKARA CHOWDARY CHITTURI,M,CPI,53642,,387240,575708.0,RAJAHMUNDRY,GEN,,7,67.26,13.85,yes,4947,1.28,2.13,GEAP20324,,2444,True,1,,,,,,0,False,False,False,,
45,GE,Andhra Pradesh,5,8,1971,3.0,0,2,3,C. NARASIMHAN,M,IND,48695,,387240,575708.0,RAJAHMUNDRY,GEN,,7,67.26,12.57,yes,19298,4.98,2.13,GEAP20326,,10809,True,1,,,,,,0,False,False,False,,
46,GE,Andhra Pradesh,5,8,1971,3.0,0,2,4,D. S. RAJU,M,NCO,29397,,387240,575708.0,RAJAHMUNDRY,GEN,,7,67.26,7.59,yes,27145,7.01,2.13,GEAP18029,,3805,True,3,INC,3482.0,RAJAHMUNDRY,True,False,2,True,True,True,,
47,GE,Andhra Pradesh,5,8,1971,3.0,0,2,5,BUSI MACHARAIAM,M,MLP,2252,,387240,575708.0,RAJAHMUNDRY,GEN,,7,67.26,0.58,yes,192,0.05,2.13,GEAP20327,,14853,True,1,,,,,,0,False,False,False,,
48,GE,Andhra Pradesh,5,8,1971,3.0,0,2,6,DURBHA SUBBARAO,M,IND,2060,,387240,575708.0,RAJAHMUNDRY,GEN,,7,67.26,0.53,yes,990,0.26,2.13,GEAP20329,,10809,True,1,,,,,,0,False,False,False,,
49,GE,Andhra Pradesh,5,8,1971,3.0,0,2,7,P. VEERA VENKATA SATYANARAYANA MURTY,M,IND,1070,,387240,575708.0,RAJAHMUNDRY,GEN,,7,67.26,0.28,yes,0,0.0,2.13,GEAP20325,,10809,True,1,,,,,,0,False,False,False,,
50,GE,Andhra Pradesh,5,9,1971,3.0,0,2,1,B. S. MURTHY,M,INC,301405,,366997,562612.0,AMALAPURAM,SC,,3,65.23,82.13,no,257559,70.18,1.47,GEAP100042,,3482,True,3,INC,3482.0,AMALAPURAM,True,True,3,False,True,True,,
51,GE,Andhra Pradesh,5,9,1971,3.0,0,2,2,PENUMALA GOPALAKRISHNA,M,NCO,43846,,366997,562612.0,AMALAPURAM,SC,,3,65.23,11.95,yes,22100,6.02,1.47,GEAP20569,,3805,True,1,,,,,,0,False,False,False,,
52,GE,Andhra Pradesh,5,9,1971,3.0,0,2,3,B. V. RAMANAYYA,M,RPK,21746,,366997,562612.0,AMALAPURAM,SC,,3,65.23,5.93,yes,0,0.0,1.47,GEAP20571,,14880,True,1,,,,,,0,False,False,False,,
53,GE,Andhra Pradesh,5,10,1971,3.0,0,2,1,M. T. RAJU,M,INC,285356,,393058,610909.0,NARASAPUR,GEN,,5,64.34,72.6,no,192755,49.04,1.69,GEAP20573,,3482,True,1,,,,,,1,False,False,False,,
54,GE,Andhra Pradesh,5,10,1971,3.0,0,2,2,UDDARAJU RAMAN,M,CPM,92601,,393058,610909.0,NARASAPUR,GEN,,5,64.34,23.56,no,86289,21.95,1.69,GEAP16203,,14635,True,3,CPM,14635.0,NARASAPUR,True,True,0,False,False,True,,
55,GE,Andhra Pradesh,5,10,1971,3.0,0,2,3,GANTA ARUNAKUMAR,M,RPK,6312,,393058,610909.0,NARASAPUR,GEN,,5,64.34,1.61,yes,214,0.05,1.69,GEAP16199,,14880,True,2,REP,6921.0,AMALAPRUAM,False,False,0,True,False,False,,
56,GE,Andhra Pradesh,5,10,1971,3.0,0,2,4,K. N. MURTY,M,MLP,6098,,393058,610909.0,NARASAPUR,GEN,,5,64.34,1.55,yes,3407,0.87,1.69,GEAP20576,,14853,True,1,,,,,,0,False,False,False,,
57,GE,Andhra Pradesh,5,10,1971,3.0,0,2,5,KESABOYINA BHAGESWARARAO,M,IND,2691,,393058,610909.0,NARASAPUR,GEN,,5,64.34,0.68,yes,0,0.0,1.69,GEAP20575,,10809,True,1,,,,,,0,False,False,False,,
58,GE,Andhra Pradesh,5,11,1971,3.0,0,2,1,KOMMAREDDI SURYANARAYANA,M,INC,235933,,355815,565759.0,ELURU,GEN,,8,62.89,66.31,no,175055,49.2,2.08,GEAP18217,,3482,True,2,INC,3482.0,ELURU,True,True,2,False,True,True,,
59,GE,Andhra Pradesh,5,11,1971,3.0,0,2,2,V. V. G. TILAK,M,CPI,60878,,355815,565759.0,ELURU,GEN,,8,62.89,17.11,no,23106,6.49,2.08,GEAP20578,,2444,True,1,,,,,,0,False,False,False,,
60,GE,Andhra Pradesh,5,11,1971,3.0,0,2,3,VEERAMACHANENI VENKATANARAYANA,M,IND,37772,,355815,565759.0,ELURU,GEN,,8,62.89,10.62,yes,29652,8.33,2.08,GEAP20577,,10809,True,1,,,,,,0,False,False,False,,
61,GE,Andhra Pradesh,5,11,1971,3.0,0,2,4,PEATHI SESHAIAH,M,IND,8120,,355815,565759.0,ELURU,GEN,,8,62.89,2.28,yes,3278,0.92,2.08,GEAP20583,,10809,True,1,,,,,,0,False,False,False,,
62,GE,Andhra Pradesh,5,11,1971,3.0,0,2,5,VASE NAGESWARARAO,M,RPK,4842,,355815,565759.0,ELURU,GEN,,8,62.89,1.36,yes,301,0.08,2.08,GEAP20584,,14880,True,1,,,,,,0,False,False,False,,
63,GE,Andhra Pradesh,5,11,1971,3.0,0,2,6,VASE RAMARAO,M,MLP,4541,,355815,565759.0,ELURU,GEN,,8,62.89,1.28,yes,2642,0.74,2.08,GEAP20582,,14853,True,1,,,,,,0,False,False,False,,
64,GE,Andhra Pradesh,5,11,1971,3.0,0,2,7,VERRAMILLI NARASIMHARAO,M,IND,1899,,355815,565759.0,ELURU,GEN,,8,62.89,0.53,yes,69,0.02,2.08,GEAP20579,,10809,True,1,,,,,,0,False,False,False,,
65,GE,Andhra Pradesh,5,11,1971,3.0,0,2,8,SREERAMACHANDRARAO PINNAMANENI,M,IND,1830,,355815,565759.0,ELURU,GEN,,8,62.89,0.51,yes,0,0.0,2.08,GEAP20581,,10809,True,1,,,,,,0,False,False,False,,
66,GE,Andhra Pradesh,5,12,1971,3.0,0,2,1,ANKINEDU MAGANTI,M,INC,279225,,393804,581062.0,GUDIVADA,GEN,,4,67.77,70.9,no,210434,53.44,1.85,GEAP16210,,3482,True,3,INC,3482.0,GUDIVADA,True,True,3,False,True,True,,
67,GE,Andhra Pradesh,5,12,1971,3.0,0,2,2,H. R. SAYOJI RA,M,SWA,68791,,393804,581062.0,GUDIVADA,GEN,,4,67.77,17.47,no,29230,7.42,1.85,GEAP20585,,12923,True,1,,,,,,0,False,False,False,,
68,GE,Andhra Pradesh,5,12,1971,3.0,0,2,3,SUBBA RAO MANIKONDA,M,CPM,39561,,393804,581062.0,GUDIVADA,GEN,,4,67.77,10.05,yes,33334,8.46,1.85,GEAP20586,,14635,True,1,,,,,,0,False,False,False,,
69,GE,Andhra Pradesh,5,12,1971,3.0,0,2,4,GARIKIMUKKU ASEERVADAM,M,IND,6227,,393804,581062.0,GUDIVADA,GEN,,4,67.77,1.58,yes,0,0.0,1.85,GEAP20588,,10809,True,1,,,,,,0,False,False,False,,
70,GE,Andhra Pradesh,5,13,1971,3.0,0,2,1,K. L. RAO,M,INC,251917,,360503,566683.0,VIJAYAWADA,GEN,,4,63.62,69.88,no,156004,43.27,1.79,GEAP18225,,3482,True,3,INC,3482.0,VIJAYAWADA,True,True,3,False,True,True,,
71,GE,Andhra Pradesh,5,13,1971,3.0,0,2,2,D. NAGABHUSHANA RAO,M,CPI,95913,,360503,566683.0,VIJAYAWADA,GEN,,4,63.62,26.61,no,87633,24.31,1.79,GEAP20590,,2444,True,1,,,,,,0,False,False,False,,
72,GE,Andhra Pradesh,5,13,1971,3.0,0,2,3,ALASAPURI RAJAYYA,M,IND,8280,,360503,566683.0,VIJAYAWADA,GEN,,4,63.62,2.3,yes,3887,1.08,1.79,GEAP20591,,10809,True,1,,,,,,0,False,False,False,,
73,GE,Andhra Pradesh,5,13,1971,3.0,0,2,4,NADENDLA SATYANARAYANA,M,NCO,4393,,360503,566683.0,VIJAYAWADA,GEN,,4,63.62,1.22,yes,0,0.0,1.79,GEAP20589,,3805,True,1,,,,,,0,False,False,False,,
74,GE,Andhra Pradesh,5,14,1971,3.0,0,2,1,MEDURI NAGESWARRAO,M,INC,278514,,369425,548112.0,MACHILIPATNAM,GEN,,6,67.4,75.39,no,204874,55.46,1.64,GEAP20595,,3482,True,1,,,,,,1,False,False,False,,
75,GE,Andhra Pradesh,5,14,1971,3.0,0,2,2,VENKATASWAMY MANDALA,M,SWA,73640,,369425,548112.0,MACHILIPATNAM,GEN,,6,67.4,19.93,no,63744,17.25,1.64,GEAP20596,,12923,True,1,,,,,,0,False,False,False,,
76,GE,Andhra Pradesh,5,14,1971,3.0,0,2,3,K. R. SHARMA,M,IND,9896,,369425,548112.0,MACHILIPATNAM,GEN,,6,67.4,2.68,yes,4520,1.22,1.64,GEAP20593,,10809,True,1,,,,,,0,False,False,False,,
77,GE,Andhra Pradesh,5,14,1971,3.0,0,2,4,VIDYUNDVALLI SASTRY PURANAM,M,IND,5376,,369425,548112.0,MACHILIPATNAM,GEN,,6,67.4,1.46,yes,4341,1.18,1.64,GEAP20598,,10809,True,1,,,,,,0,False,False,False,,
78,GE,Andhra Pradesh,5,14,1971,3.0,0,2,5,RACHABATHUNI SRIGIRIMURTY,M,IND,1035,,369425,548112.0,MACHILIPATNAM,GEN,,6,67.4,0.28,yes,71,0.02,1.64,GEAP20597,,10809,True,1,,,,,,0,False,False,False,,
79,GE,Andhra Pradesh,5,14,1971,3.0,0,2,6,SADHU CHOPPARA,M,IND,964,,369425,548112.0,MACHILIPATNAM,GEN,,6,67.4,0.26,yes,0,0.0,1.64,GEAP20594,,10809,True,1,,,,,,0,False,False,False,,
80,GE,Andhra Pradesh,5,15,1971,3.0,0,2,1,P. ANKINEEDU PRASADA RAO,M,INC,284597,,401483,598524.0,ONGOLE,GEN,,4,67.08,70.89,no,179894,44.81,1.75,GEAP23383,,3482,True,1,,,,,,1,False,False,False,,
81,GE,Andhra Pradesh,5,15,1971,3.0,0,2,2,GOGINENI BHARATI DEVI,F,SWA,104703,,401483,598524.0,ONGOLE,GEN,,4,67.08,26.08,no,94216,23.47,1.75,GEAP20599,,12923,True,1,,,,,,0,False,False,False,,
82,GE,Andhra Pradesh,5,15,1971,3.0,0,2,3,SALAGALA BENJAMIN,M,IND,10487,,401483,598524.0,ONGOLE,GEN,,4,67.08,2.61,yes,8791,2.19,1.75,GEAP36360,,10809,True,1,,,,,,0,False,False,False,,
83,GE,Andhra Pradesh,5,15,1971,3.0,0,2,4,G. N. RAJA RAO,M,IND,1696,,401483,598524.0,ONGOLE,GEN,,4,67.08,0.42,yes,0,0.0,1.75,GEAP20602,,10809,True,1,,,,,,0,False,False,False,,
84,GE,Andhra Pradesh,5,16,1971,3.0,0,2,1,KOTHA RAGHURAMAIAH,M,INC,260086,,416439,629787.0,GUNTUR,GEN,,9,66.12,62.45,no,191018,45.87,2.33,GEAP16225,,3482,True,3,INC,3482.0,GUNTUR,True,True,3,False,True,True,,
85,GE,Andhra Pradesh,5,16,1971,3.0,0,2,2,JUPUDI YAGNA NARAYANA,M,BJS,69068,,416439,629787.0,GUNTUR,GEN,,9,66.12,16.59,yes,21640,5.2,2.33,GEAP20609,,4152,True,1,,,,,,0,False,False,False,,
86,GE,Andhra Pradesh,5,16,1971,3.0,0,2,3,VEMULAPALLI SRIKRISHNA,M,CPI,47428,,416439,629787.0,GUNTUR,GEN,,9,66.12,11.39,yes,18088,4.34,2.33,GEAP20603,,2444,True,1,,,,,,0,False,False,False,,
87,GE,Andhra Pradesh,5,16,1971,3.0,0,2,4,MOTURI HANUMANTHA RAO,M,CPM,29340,,416439,629787.0,GUNTUR,GEN,,9,66.12,7.05,yes,24727,5.94,2.33,GEAP20604,,14635,True,1,,,,,,0,False,False,False,,
88,GE,Andhra Pradesh,5,16,1971,3.0,0,2,5,KOLLA CHENCHAIAH,M,IND,4613,,416439,629787.0,GUNTUR,GEN,,9,66.12,1.11,yes,2752,0.66,2.33,GEAP20611,,10809,True,1,,,,,,0,False,False,False,,
89,GE,Andhra Pradesh,5,16,1971,3.0,0,2,6,GUTHIKONDA NARAHARI,M,IND,1861,,416439,629787.0,GUNTUR,GEN,,9,66.12,0.45,yes,221,0.05,2.33,GEAP20605,,10809,True,1,,,,,,0,False,False,False,,
90,GE,Andhra Pradesh,5,16,1971,3.0,0,2,7,GOVINDARAJU LAXMINARAYANA,M,IND,1640,,416439,629787.0,GUNTUR,GEN,,9,66.12,0.39,yes,216,0.05,2.33,GEAP20610,,10809,True,1,,,,,,0,False,False,False,,
91,GE,Andhra Pradesh,5,16,1971,3.0,0,2,8,INTURI SAMBASIVARAO,M,IND,1424,,416439,629787.0,GUNTUR,GEN,,9,66.12,0.34,yes,445,0.11,2.33,GEAP20607,,10809,True,1,,,,,,0,False,False,False,,
